"ID","Name","Location","AutoBegin","AutoResult","RoundNumber","WaitingRound","SlotConditions","OriginalConfigPath"
"5000831","烂纸头","野外:[1,14]","0","0","1","3","s1: type=item, is=2000998 / s2: type=item, is=2000999 / s3: type=item, is=2001000 / s4: any={""all"":{""type"":""item"",""cost.金币"":3},""is"":2000123}, s1=1","data/config/rite/5000831.json"
"5000832","建造图录","自宅:[2,12]","0","0","1","1","s1: type=item, is=2000998 / s2: type=char, !动物=1, !怪物=1","data/config/rite/5000832.json"
"5000833","花园景观残本","自宅:[2,12]","0","0","1","1","s1: type=item, is=2000999 / s2: type=char, !动物=1, !怪物=1","data/config/rite/5000833.json"
"5000834","寝食单","自宅:[2,12]","0","0","1","1","s1: type=item, is=2001000 / s2: type=char, !动物=1, !怪物=1","data/config/rite/5000834.json"
"5000835","锐草之原","野外:[1,14]","0","0","3","0","s1: type=char, 生存>==4 / s2: type=char, 魔力>==5 / s3: type=char, 智慧>==5 / s4: type=item, cost.金币=10","data/config/rite/5000835.json"
"5000836","六尺之下","野外:[1,14]","1","0","4","0","s1: type=char, is=2000013","data/config/rite/5000836.json"
"5000837","迷失于灰烬中","野外:[1,14]","1","0","4","0","s1: type=char, is=2000013","data/config/rite/5000837.json"
"5000838","儿子的索要","自宅:[2,12]","0","0","1","3","s1: type=char, is=2000013 / s2: type=item, is=2001001","data/config/rite/5000838.json"
"5000839","你最重要的","自宅:[2,12]","0","0","0","1","s1: type=char, is=2000013 / s2: any={""type"":""sudan"",""all"":{""type"":""item"",""any"":{""is"":2000689,""cost.金币="":1}}}","data/config/rite/5000839.json"
"5000840","剑之名","自宅:[2,12]","0","0","1","3","s1: type=char, is=2000013 / s2: type=char, 主角=1","data/config/rite/5000840.json"
"5000841","刀剑问答","自宅:[2,12]","1","0","1","0","s1: type=char, is=2000013 / s2: type=item, is=2001002 / s3: type=item, any={""is"":2000997} / s4: type=char, 主角=1","data/config/rite/5000841.json"
"5000842","誓言的呼唤","黑街:[2,5]","0","0","1","0","s1: type=char, is=2000992 / s2: type=char, 金血之证=1","data/config/rite/5000842.json"
"5000843","暗杀","自宅:[2,12]","1","0","1","0","s1: type=char, is=2000013 / s2: type=char, any={""剑客暗杀目标"":1,""all"":{""counter.7000527>="":1,""妻子"":1}}","data/config/rite/5000843.json"
"5000844","趋炎附势之徒","上城区:[7,12]","0","0","1","3","s1: type=char, any={""贵族"":1,""is"":2000013}, !动物=1 / s2: type=item, cost.消耗品==1, !金币=1 / s3: type=item, is=2000913","data/config/rite/5000844.json"
"5000845","忠贞正义之徒","上城区:[7,12]","0","0","1","3","s1: type=char, any={""贵族"":1,""is"":2000013}, !动物=1 / s2: type=item, cost.消耗品==1, !金币=1 / s3: type=item, is=2000913","data/config/rite/5000845.json"
"5000846","迷信盲从之徒","上城区:[7,12]","0","0","1","3","s1: type=char, any={""贵族"":1,""is"":2000013}, !动物=1 / s2: type=item, is=2000913","data/config/rite/5000846.json"
"5000847","欺软怕硬之徒","上城区:[7,12]","0","0","1","3","s1: type=char, any={""贵族"":1,""is"":2000013}, !动物=1 / s2: any={""type"":""char""}, 部队=1 / s3: any={""type"":""char""}, 部队=1 / s4: any={""type"":""char""}, 部队=1","data/config/rite/5000847.json"
"5000848","视财如命之徒","上城区:[7,12]","0","0","1","3","s1: type=char, any={""贵族"":1,""is"":2000013}, !动物=1 / s2: type=item, cost.金币==15 / s3: type=item, is=2000913","data/config/rite/5000848.json"
"5000849","故国的旗帜","自宅:[2,12]","0","0","1","1","s1: type=item, is=2000913 / s2: type=item, any={""is"":2001024}","data/config/rite/5000849.json"
"5000850","敦请圣像","野外:[2,14]","0","0","1","0","s1: type=item, is=2001024 / s2: any={""all"":{""type"":""item"",""any"":{""is"":2000848}}} / s3: type=item, cost.消耗品==1, !金币=1","data/config/rite/5000850.json"
"5000851","回收金血之证","自宅:[2,12]","1","0","1","0","s1: type=char, is=2000013 / s2: 金血之证=1","data/config/rite/5000851.json"
"5000852","侍奉君主","商业区:[10,19]","1","0","0","0","s1: is=2000024 / s2: type=char, 主角=1 / s3: type=sudan, rare<==3, 纵欲=1 / s4: type=item, cost.消耗品==1, !金币=1","data/config/rite/5000852.json"
"5000853","以一敌百","商业区:[10,19]","1","0","0","0","s1: is=2000024 / s2: 苏丹的精兵=1, 部队=1 / s3: type=char, 主角=1 / s4: type=sudan, rare<==3, 征服=1","data/config/rite/5000853.json"
"5000854","无妄之灾","商业区:[10,19]","1","0","0","0","s1: is=2000024 / s2: is=2000896, 被覆者=1 / s3: type=char, !动物=1, !怪物=1, 贵族=1 / s4: type=char, 主角=1","data/config/rite/5000854.json"
"5000855","共襄盛举","商业区:[10,19]","1","0","1","0","s1: type=item, cost.金币==10 / s2: type=item, is=2001058, cost.倒计时=[1,5]","data/config/rite/5000855.json"
"5000856","终极羞辱","商业区:[10,19]","1","0","0","0","s1: type=char, is=2001059 / s2: type=char, 主角=1 / s3: is=2000081 / s4: is=2000064, 奈布哈尼准备银趴=1","data/config/rite/5000856.json"
"5000857","夜间工作","商业区:[10,19]","1","0","0","0","s1: type=char, is=2001059 / s2: type=char, 主角=1 / s3: is=2000081 / s4: is=2000064, 奈布哈尼准备银趴=1","data/config/rite/5000857.json"
"5000858","夜间工作","商业区:[10,19]","1","0","0","0","s1: type=char, is=2001059 / s2: type=char, 主角=1 / s3: is=2000081 / s4: is=2000064, 奈布哈尼准备银趴=1","data/config/rite/5000858.json"
"5000859","夜间工作","商业区:[10,19]","1","0","0","0","s1: type=char, is=2001059 / s2: type=char, 主角=1 / s3: is=2000081 / s4: is=2000064, 奈布哈尼准备银趴=1","data/config/rite/5000859.json"
"5000860","夜间工作","商业区:[10,19]","1","0","0","0","s1: type=char, is=2001059 / s2: type=char, 主角=1 / s3: is=2000081 / s4: is=2000064, 奈布哈尼准备银趴=1","data/config/rite/5000860.json"
"5000861","夜间工作","商业区:[10,19]","1","0","0","0","s1: type=char, is=2001059 / s2: type=char, 主角=1 / s3: is=2000081 / s4: is=2000064, 奈布哈尼准备银趴=1","data/config/rite/5000861.json"
"5000862","寻欢作乐的高手","自宅:[2,12]","0","0","1","0","s1: is=2000064 / s2: type=char, 主角=1","data/config/rite/5000862.json"
"5000863","偷窃圣血","神殿区:[2,10]","0","0","1","14","s1: type=char, is=2000352 / s2: type=char / s3: type=char / s4: type=char","data/config/rite/5000863.json"
"5001001","权力的游戏","宫廷:1","1","1","1","0","s1: type=item, cost.谗言=[1,999] / s2: is=2000024, 上朝=1 / s3: any={""is"":2000173,""all"":{""被覆者"":1,""苏丹的玩偶"":1}}, !选妃标记=1 / s4: type=char, 贵族=1, !决斗标记=1, !主角=1, !妻子=1, !变身公主=1, !is=2000762","data/config/rite/5001001.json"
"5001002","苏丹的戏弄","宫廷:[2,6]","1","0","1","0","s1: type=item, cost.金币=13 / s2: type=item, is=2000170, cost.耐心=[1,3]","data/config/rite/5001002.json"
"5001003","苏丹的戏弄（废弃）","宫廷:[2,6]","1","0","1","0","s1: type=item, cost.影响力=1 / s2: type=item, 耐心=1 / s3: type=item, 耐心=1","data/config/rite/5001003.json"
"5001004","群龙无首","宫廷:1","1","1","1","0","s1: type=item, 思潮=1, 主旋律=1, !rite=5001001 / s2: type=item, rare<==3, cost.情报=3 / s3: type=item, rare<==3, cost.思潮=3, !is=2000913 / s4: type=item, any={""is"":2000913}","data/config/rite/5001004.json"
"5001005","宫廷决斗","宫廷:[2,6]","1","0","1","0","s1: type=char, 决斗标记=1 / s2: type=char, 贵族=1 / s3: type=item, cost.消耗品==1","data/config/rite/5001005.json"
"5001006","探访监狱","宫廷:[7,10]","0","0","0","0","s1: type=item, 关闭=1, is=2000310 / s2: type=item, cost.金币=2","data/config/rite/5001006.json"
"5001007","卑贱囚牢","宫廷:[7,10]","0","0","1","1","s1: type=char, 囚徒=1, !贵族=1 / s2: type=char, 囚徒=1, !贵族=1 / s3: type=char, 囚徒=1, !贵族=1 / s4: type=char, 囚徒=1, !贵族=1","data/config/rite/5001007.json"
"5001008","囚牢","宫廷:[7,10]","0","0","1","1","s1: type=char, 囚徒=1, is=2000346 / s2: type=char, 囚徒=1, is=2000347 / s3: type=char, 囚徒=1, is=2000546 / s4: type=char, 囚徒=1","data/config/rite/5001008.json"
"5001009","黑牢深处（废弃）","宫廷:[7,10]","0","0","1","1","s1: type=char, 囚徒=1 / s2: type=char, 囚徒=1 / s3: type=char, 囚徒=1 / s4: type=char, 囚徒=1","data/config/rite/5001009.json"
"5001010","黑街线人","黑街:[2,5]","0","0","3","0","s1: cost.金币=5, type=item","data/config/rite/5001010.json"
"5001011","无名的暗杀","自宅:[2,12]","1","0","1","0","s1: type=char, is=2000360 / s2: type=char, 主角=1 / s3: type=item, cost.消耗品==1","data/config/rite/5001011.json"
"5001012","哲瓦德来访","自宅:[2,12]","0","0","1","0","s1: type=char, is=2000057 / s2: type=char / s3: type=sudan, 杀戮=1, f:rare-s1.rare<==0","data/config/rite/5001012.json"
"5001013","藏宝地","上城区:[1,6]","0","0","1","0","s1: type=char / s2: type=item, cost.消耗品==1, !金币=1","data/config/rite/5001013.json"
"5001014","脱罪的希望","宫廷:[2,6]","0","0","1","0","s1: type=char, 主角=1 / s2: type=item, cost.金币=10","data/config/rite/5001014.json"
"5001015","盖斯家的协助","上城区:[1,6]","1","0","1","0","s1: type=item, is=2000092, 恶名==1","data/config/rite/5001015.json"
"5001016","苏丹的戏弄","宫廷:[2,6]","1","0","1","0","s1: type=char, any={""all"":{""女性"":1,""小筹"":1,""counter.7000837<"":1}} / s2: type=item, is=2001051, cost.耐心=[1,4]","data/config/rite/5001016.json"
"5001017","苏丹的欢愉","宫廷:[2,6]","1","0","7","0","s1: type=char, 侍奉苏丹=1","data/config/rite/5001017.json"
"5001018","苏丹的戏弄","宫廷:[2,6]","1","0","1","0","s1: type=char, 战斗>==4 / s2: type=item, is=2001052, cost.耐心=[1,5]","data/config/rite/5001018.json"
"5001019","和野狗对决","宫廷:[2,6]","1","0","1","0","s1: type=item, is=2000424 / s2: type=char, 侍奉苏丹2=1 / s3: type=item, cost.消耗品==1","data/config/rite/5001019.json"
"5001020","和囚犯对决","宫廷:[2,6]","1","0","1","0","s1: type=char, is=2000425 / s2: type=char, 侍奉苏丹2=1 / s3: type=item, cost.消耗品==1","data/config/rite/5001020.json"
"5001021","和狮子对决","宫廷:[2,6]","1","0","1","0","s1: type=item, is=2000426 / s2: type=char, 侍奉苏丹2=1 / s3: type=item, !金币=1, cost.消耗品==1","data/config/rite/5001021.json"
"5001022","和巨人对决","宫廷:[2,6]","1","0","1","0","s1: type=char, is=2000427 / s2: type=char, 侍奉苏丹2=1 / s3: type=item, cost.消耗品==1","data/config/rite/5001022.json"
"5001023","改朝换代","结局:1","0","0","1","0","s1: type=item, is=2000901, 苏丹的精兵=1 / s2: type=item, is=2000902, 苏丹的精兵=1 / s3: type=item, is=2000903, 苏丹的精兵=1 / s4: type=item, is=2000904, 苏丹的精兵=1","data/config/rite/5001023.json"
"5001024","调查罪证","上城区:[1,12]","0","0","3","5","s1: type=char, is=2000067 / s2: type=item, is=2000558 / s3: type=char / s4: type=char","data/config/rite/5001024.json"
"5001025","破坏证据","自宅:[2,12]","0","0","1","1","s1: type=item, cost.罪证==1 / s2: type=char / s3: type=char","data/config/rite/5001025.json"
"5001026","论罪与辩护","宫廷:[2,10]","0","0","1","3","s1: type=item, cost.罪证=[1,99] / s2: type=char, 贵族=1 / s3: type=item, cost.消耗品==1, !金币=1 / s4: type=item, cost.金币==[1,50]","data/config/rite/5001026.json"
"5001027","交钱赎罪","宫廷:[2,10]","0","0","1","5","s1: type=item, cost.金币=40","data/config/rite/5001027.json"
"5001028","进献妻妾","宫廷:[2,10]","0","0","1","5","s1: type=char, any={""妻子"":1,""侧室"":1,""新妻"":1}","data/config/rite/5001028.json"
"5001029","宫廷决斗","宫廷:[2,6]","0","0","1","3","s1: type=char, 决斗标记=1 / s2: type=char, is=2000897 / s3: type=char, is=2000898 / s4: type=char","data/config/rite/5001029.json"
"5001100","宫中传信","宫廷:[2,6]","0","0","1","7","s1: type=char, is=2000129 / s2: type=char, 主角=1 / s3: type=item, any={""cost.金币"":10,""is"":2000283} / s4: type=item, cost.消耗品==1, !金币=1","data/config/rite/5001100.json"
"5001101","遍体鳞伤的尸体","宫廷:[2,6]","1","0","1","0","s1: type=char, is=2000129","data/config/rite/5001101.json"
"5001102","阿图娜尔的约定","宫廷:[2,6]","0","0","1","1","s1: type=char, is=2000129 / s2: type=char, 主角=1 / s3: type=item, any={""cost.金币"":10,""is"":2000283} / s4: type=item, any={""is"":2000172,""未被苏丹所知"":1,""破除封锁"":1}","data/config/rite/5001102.json"
"5001103","不归之路","宫廷:[2,6]","1","0","3","0","s1: is=2000129 / s2: is=2000024","data/config/rite/5001103.json"
"5001104","香消玉殒","宫廷:[2,6]","1","0","1","0","s1: is=2000129","data/config/rite/5001104.json"
"5001501","浴场里的消息","上城区:[1,6]","0","1","1","0","s1: type=char, any={""贵族"":1,""all"":{""!贵族"":1,""s2.is"":2000524}} / s2: type=item, any={""cost.金币"":1,""is"":2000524} / s3: type=item, any={""all"":{""cost.消耗品="":1,""!金币"":1},""is"":2000680}","data/config/rite/5001501.json"
"5001502","蒸汽社交","上城区:[1,6]","0","0","1","0","s1: type=char, 贵族=1, !主角=1, !妻子=1, !is=2000024 / s2: type=char, 贵族=1 / s3: type=item, cost.消耗品==1, !金币=1 / s4: type=sudan, any={""杀戮"":1,""纵欲"":1}, f:rare-s1.rare<==0","data/config/rite/5001502.json"
"5001503","浴场约会","上城区:[1,6]","0","0","1","1","s1: type=char, 妻子=1, 激情=1 / s2: 主角=1, type=char / s3: type=sudan, f:rare-s1.rare<==0, any={""纵欲"":1,""杀戮"":1} / s4: is=2000192","data/config/rite/5001503.json"
"5001504","解释","宫廷:[2,6]","1","0","1","0","s1: type=char, 主角=1 / s2: type=sudan, rare<==3, 杀戮=1","data/config/rite/5001504.json"
"5002001","医馆","商业区:1","0","0","1","0","s1: type=char, any={""受伤"":1,""生病"":1}, !怪物=1 / s2: type=item, cost.金币=1","data/config/rite/5002001.json"
"5002002","疾病发作","自宅:[2,12]","1","0","1","0","s1: type=char, any={""受伤"":1,""生病"":1}, !怪物=1, !is=2000699 / s2: type=item, cost.消耗品==1, !金币=1","data/config/rite/5002002.json"
"5002003","欢愉之馆","商业区:2","0","0","1","1","s1: is=2000080, 妓女=1, !追随者=1 / s2: type=item, cost.金币=[2,4] / s3: 主角=1, type=char / s4: type=sudan, any={""纵欲"":1,""杀戮"":1,""奢靡"":1}, f:rare-s1.rare<==0","data/config/rite/5002003.json"
"5002004","欢愉之馆","商业区:2","0","0","1","1","s1: is=2000081, 妓女=1, !追随者=1 / s2: type=item, cost.金币=[4,8] / s3: 主角=1, type=char / s4: type=sudan, any={""纵欲"":1,""杀戮"":1,""奢靡"":1}, f:rare-s1.rare<==0","data/config/rite/5002004.json"
"5002005","欢愉之馆","商业区:2","0","0","1","1","s1: is=2000082, 妓女=1, !追随者=1 / s2: type=item, cost.金币=[8,16] / s3: 主角=1, type=char / s4: type=sudan, any={""纵欲"":1,""杀戮"":1,""奢靡"":1}, f:rare-s1.rare<==0","data/config/rite/5002005.json"
"5002006","书店营业","商业区:3","0","1","1","0","s1: type=char / s2: type=char, !主角=1, !追随者=1, 爱书人=1 / s3: type=item, any={""cost.金币"":1,""is"":2000525} / s4: type=item, any={""all"":{""cost.消耗品="":1,""!金币"":1},""is"":2000680}","data/config/rite/5002006.json"
"5002007","书店密会","商业区:[4,5]","0","0","1","1","s1: type=char, 激情=1, 妻子=1 / s2: 主角=1, type=char / s3: type=sudan, 纵欲=1, f:rare-s1.rare<==0 / s4: is=2000200","data/config/rite/5002007.json"
"5002008","书店门口的乞丐","商业区:[4,5]","0","0","0","2","s1: is=2000161 / s2: type=item, 读物=1","data/config/rite/5002008.json"
"5002009","还书的少女","自宅:[2,12]","0","0","1","2","s1: is=2000161 / s2: type=item, 读物=1, 赠予少女=1 / s3: type=sudan, f:rare-s1.rare<==0, any={""杀戮"":1,""纵欲"":1,""奢靡"":1} / s4: type=item, cost.金币=5","data/config/rite/5002009.json"
"5002010","装备商人","商业区:6","0","0","0","0","s1: type=item, any={""装备"":1,""淫具"":1}, rare==1, 装备商人=1, !已拥有=1, !部落遗物=1 / s2: type=item, any={""装备"":1,""淫具"":1}, rare==2, 装备商人=1, !已拥有=1, !部落遗物=1 / s3: type=item, any={""装备"":1,""淫具"":1}, rare==2, 装备商人=1, !已拥有=1, !部落遗物=1 / s4: type=item, any={""装备"":1,""淫具"":1}, rare==3, 装备商人=1, !已拥有=1, !部落遗物=1","data/config/rite/5002010.json"
"5002011","装备商人","商业区:6","0","0","0","0","s1: type=item, any={""装备"":1,""淫具"":1}, rare==1, !已拥有=1, 武器存货=1, !部落遗物=1 / s2: type=item, any={""装备"":1,""淫具"":1}, rare==2, !已拥有=1, 武器存货=1, !部落遗物=1 / s3: type=item, any={""装备"":1,""淫具"":1}, rare==2, !已拥有=1, 武器存货=1, !部落遗物=1 / s4: type=item, any={""装备"":1,""淫具"":1}, rare==3, !已拥有=1, 武器存货=1, !部落遗物=1","data/config/rite/5002011.json"
"5002012","服装商人","商业区:7","0","0","0","0","s1: type=item, 服装=1, rare==1, !已拥有=1, !部落遗物=1 / s2: type=item, 服装=1, rare==2, !已拥有=1, !部落遗物=1 / s3: type=item, 服装=1, rare==2, !已拥有=1, !部落遗物=1 / s4: type=item, 服装=1, rare==3, !已拥有=1, !部落遗物=1","data/config/rite/5002012.json"
"5002013","服装商人","商业区:7","0","0","0","0","s1: type=item, 服装=1, rare==1, !已拥有=1, 服装存货=1, !部落遗物=1 / s2: type=item, 服装=1, rare==2, !已拥有=1, 服装存货=1, !部落遗物=1 / s3: type=item, 服装=1, rare==2, !已拥有=1, 服装存货=1, !部落遗物=1 / s4: type=item, 服装=1, rare==3, !已拥有=1, 服装存货=1, !部落遗物=1","data/config/rite/5002013.json"
"5002014","饰品商人","商业区:8","0","0","0","0","s1: type=item, 饰品=1, rare==1, !已拥有=1, !部落遗物=1 / s2: type=item, 饰品=1, rare==2, !已拥有=1, !部落遗物=1 / s3: type=item, 饰品=1, rare==2, !已拥有=1, !部落遗物=1 / s4: type=item, 饰品=1, rare==3, !已拥有=1, !部落遗物=1","data/config/rite/5002014.json"
