file,line,method,discovery_reason,status,text
ui/point_shop_controller.gd,90,_build_desc_group,visual_literal,UNREVIEWED,"group.add_child(_texture_rect(""Point Icon"", Rect2(730, 10, 100, 100), ""point_0.png""))"
ui/point_shop_controller.gd,91,_build_desc_group,visual_literal,UNREVIEWED,"_point_count = _label(""Point Count"", ""0"", Rect2(850, 0, 146, 120), 50)"
ui/point_shop_controller.gd,93,_build_desc_group,visual_literal,UNREVIEWED,"group.add_child(_texture_rect(""Seperator"", Rect2(0, 220, 996.78, 6), ""slash.png""))"
ui/point_shop_controller.gd,97,_build_desc_group,visual_literal,UNREVIEWED,"description.position = Vector2(0, 246)"
ui/point_shop_controller.gd,98,_build_desc_group,visual_literal,UNREVIEWED,"description.size = Vector2(980, 1100)"
ui/point_shop_controller.gd,107,_build_desc_group,visual_literal,UNREVIEWED,"_only_bought.position = Vector2(0, 1600)"
ui/point_shop_controller.gd,108,_build_desc_group,visual_literal,UNREVIEWED,"_only_bought.size = Vector2(330, 100)"
ui/point_shop_controller.gd,118,_build_desc_group,visual_literal,UNREVIEWED,"_only_unbought.position = Vector2(350, 1600)"
ui/point_shop_controller.gd,119,_build_desc_group,visual_literal,UNREVIEWED,"_only_unbought.size = Vector2(360, 100)"
ui/point_shop_controller.gd,132,_build_item_scroll,visual_literal,UNREVIEWED,"scroll.position = Vector2(1332.12, 127.6)"
ui/point_shop_controller.gd,133,_build_item_scroll,visual_literal,UNREVIEWED,"scroll.size = Vector2(2400, 1901.4)"
ui/point_shop_controller.gd,137,_build_item_scroll,visual_literal,UNREVIEWED,"_items.custom_minimum_size = Vector2(2301, 0)"
ui/point_shop_controller.gd,230,_filter_toggle,visual_literal,UNREVIEWED,"button.add_child(_texture_rect(""Background"", Rect2(0, 9, 80, 82), ""checkbox_bg.png""))"
ui/point_shop_controller.gd,231,_filter_toggle,visual_literal,UNREVIEWED,"var mark := _texture_rect(""Checkmark"", Rect2(19.5, 33, 41, 34), ""checkbox_selected.png"")"
ui/point_shop_controller.gd,234,_filter_toggle,visual_literal,UNREVIEWED,"button.add_child(_label(""Text"", copy, Rect2(90, 0, 240, 100), 36))"
ui/point_shop_controller.gd,268,_tmp_to_bbcode,visual_literal,UNREVIEWED,"out = out.replace(""<size=160>"", ""[font_size=160]"").replace(""</size>"", ""[/font_size]"")"
ui/point_shop_item_controller.gd,16,<file>,constant;visual_literal,UNREVIEWED,"const SOURCE_SIZE := Vector2(2301, 400)"
ui/point_shop_item_controller.gd,54,_build,visual_literal,UNREVIEWED,"_highlight = _texture_rect(""highlight"", Rect2(679, 25, 1622, 360), ""hightlight.png"")"
ui/point_shop_item_controller.gd,59,_build,visual_literal,UNREVIEWED,"_activated = _texture_rect(""activated"", Rect2(0, 25, 2301, 360), ""activate_bg.png"")"
ui/point_shop_item_controller.gd,61,_build,visual_literal,UNREVIEWED,"add_child(_texture_rect(""footer"", Rect2(2, 370, 2297, 30), ""slash.png""))"
ui/point_shop_item_controller.gd,62,_build,visual_literal,UNREVIEWED,"add_child(_texture_rect(""IconBG"", Rect2(108, 53.5, 444, 431), ""promp_item_bg.png""))"
ui/point_shop_item_controller.gd,64,_build,visual_literal,UNREVIEWED,"add_child(_texture_rect(""Type"", Rect2(34, 76, 232, 236), ""item_%s.png"" % type_name))"
ui/point_shop_item_controller.gd,67,_build,visual_literal,UNREVIEWED,"var title := _label(""Title"", str(item.get(""name"", """")), Rect2(628, 74, 1186.41, 80), 50)"
ui/point_shop_item_controller.gd,69,_build,visual_literal,UNREVIEWED,"var desc := _label(""Desc"", str(item.get(""text"", """")), Rect2(628, 164.26, 1226.77, 204.74), 34)"
ui/point_shop_item_controller.gd,74,_build,visual_literal,UNREVIEWED,"var point := _texture_rect(""Icon"", Rect2(28, 29, 100, 100), ""point_0.png"")"
ui/point_shop_item_controller.gd,76,_build,visual_literal,UNREVIEWED,"var cost := _label(""Cost"", str(int(item.get(""cost"", 0))), Rect2(139.84, 0, 185.16, 158), 60)"
ui/point_shop_item_controller.gd,101,_build_link_card,visual_literal,UNREVIEWED,"host.position = Vector2(348, 190)"
ui/point_shop_item_controller.gd,102,_build_link_card,visual_literal,UNREVIEWED,"host.size = Vector2(100, 100)"
ui/point_shop_item_controller.gd,103,_build_link_card,visual_literal,UNREVIEWED,"host.pivot_offset = Vector2(50, 50)"
ui/point_shop_item_controller.gd,107,_build_link_card,visual_literal,UNREVIEWED,"card.position = Vector2(-47, -161)"
ui/point_shop_item_controller.gd,115,_action_button,visual_literal,UNREVIEWED,"button.position = Vector2(1888, 136.5)"
ui/point_shop_item_controller.gd,116,_action_button,visual_literal,UNREVIEWED,"button.size = Vector2(325, 158)"
ui/point_shop_item_controller.gd,122,_action_button,visual_literal,UNREVIEWED,"var text := _label(""Text"", copy, Rect2(30, 0, 265, 158), 60)"
ui/rite_sprite_surface.gd,15,setup,visual_literal,UNREVIEWED,"var uv := Vector2(float(pair[0]), 1.0 - float(pair[1]))"
ui/rite_sprite_surface.gd,17,setup,visual_literal,UNREVIEWED,"vertices.append(Vector3(uv.x * data.size[0], uv.y * data.size[1], 0))"
ui/rite_sprite_surface.gd,33,_draw,visual_literal,UNREVIEWED,"draw_texture_rect(texture, Rect2(Vector2.ZERO, size), false)"
ui/rite_view.gd,4,<file>,motion,UNREVIEWED,"## Cards move between hand, slots, and back again like the original"
ui/rite_view.gd,24,_can_drop_data,visual_literal,UNREVIEWED,"func _can_drop_data(_at_position: Vector2, data: Variant) -> bool:"
ui/rite_view.gd,29,_drop_data,visual_literal,UNREVIEWED,"func _drop_data(_at_position: Vector2, data: Variant) -> void:"
ui/rite_view.gd,40,_drop_data,constant;visual_literal,UNREVIEWED,"const SOURCE_CANVAS_SIZE := Vector2(3840, 2160)"
ui/rite_view.gd,41,_drop_data,constant,UNREVIEWED,"const SOURCE_FONT = preload(""res://assets/fonts/HYJieLongTaoHuaYuanW-2.ttf"")"
ui/rite_view.gd,42,_drop_data,constant;visual_literal,UNREVIEWED,"const SOURCE_POSITION_CENTER := Vector2(1920, 870) # Position: (0, +210) in Unity y-up."
ui/rite_view.gd,43,_drop_data,constant;visual_literal,UNREVIEWED,"const SOURCE_SLOTS_CONTAINER_SIZE := Vector2(3692, 2132)"
ui/rite_view.gd,44,_drop_data,constant;visual_literal,UNREVIEWED,"const SOURCE_SLOT_SIZE := Vector2(272, 496) # CardSlot.prefab root."
ui/rite_view.gd,45,_drop_data,constant;visual_literal,UNREVIEWED,"const SOURCE_TITLE_SIZE := Vector2(1148, 1124) # RitePanelTitle."
ui/rite_view.gd,46,_drop_data,constant;visual_literal,UNREVIEWED,"const SOURCE_TEMPLATE_BG_RECT := Rect2(Vector2(-128, -204), Vector2(4096, 2148))"
ui/rite_view.gd,47,_drop_data,constant;visual_literal,UNREVIEWED,"const SOURCE_DEFAULT_TITLE_POS := Vector2(1564, -54)"
ui/rite_view.gd,157,_build_ui,visual_literal,UNREVIEWED,"_shade.color = Color(0, 0, 0, 0.55)"
ui/rite_view.gd,245,_build_slot_placeholders,visual_literal,UNREVIEWED,"var backdrop := _picture(btn, ""SlotBackground"", ""rite_slot/"" + slot_art, Rect2(6, -12, 260, 520))"
ui/rite_view.gd,248,_build_slot_placeholders,visual_literal,UNREVIEWED,backdrop.position = SOURCE_SLOT_SIZE * 0.5 - backdrop.size * 0.5
ui/rite_view.gd,256,_build_slot_placeholders,visual_literal,UNREVIEWED,"_set_rect(icon, Rect2(SOURCE_SLOT_SIZE * 0.5 + Vector2(0, 25) - icon_size * 0.5, icon_size))"
ui/rite_view.gd,284,_build_slot_placeholders,visual_literal,UNREVIEWED,"detail.custom_minimum_size = Vector2(0, 20)"
ui/rite_view.gd,292,_build_panel_content,visual_literal,UNREVIEWED,"_picture(_rite_panel, ""TitleBG"", ""rite_title_bg_0"", Rect2(559, -48, 304, 78))"
ui/rite_view.gd,293,_build_panel_content,visual_literal,UNREVIEWED,"var title := _source_label(_rite_panel, ""RiteTitle"", Rect2(559, -48, 304, 78), 60)"
ui/rite_view.gd,297,_build_panel_content,visual_literal,UNREVIEWED,"title.add_theme_color_override(""font_color"", Color(""#111711""))"
ui/rite_view.gd,298,_build_panel_content,visual_literal,UNREVIEWED,"_picture(_rite_panel, ""RoundIcon"", ""rite_round"", Rect2(754, -100, 38, 42))"
ui/rite_view.gd,299,_build_panel_content,visual_literal,UNREVIEWED,"var round_label := _source_label(_rite_panel, ""Round"", Rect2(798, -106, 65, 50), 50)"
ui/rite_view.gd,307,_build_panel_content,visual_literal,UNREVIEWED,"_set_rect(scroll, Rect2(167, 70, 710, 870))"
ui/rite_view.gd,323,_build_panel_content,visual_literal,UNREVIEWED,"desc.add_theme_color_override(""default_color"", Color(0.86666673, 0.8352942, 0.7686275))"
ui/rite_view.gd,350,_build_panel_content,visual_literal,UNREVIEWED,"icon.size = Vector2(100, 100)"
ui/rite_view.gd,359,_build_panel_content,visual_literal,UNREVIEWED,"tip_text.add_theme_color_override(""default_color"", Color(""#FCE29A""))"
ui/rite_view.gd,370,_build_panel_content,visual_literal,UNREVIEWED,"_set_rect(icon, Rect2(973, 410 + i * 136, 75, 75))"
ui/rite_view.gd,371,_build_panel_content,visual_literal,UNREVIEWED,"var value := _source_label(_rite_panel, ""TagValue%d"" % i, Rect2(1060, 410 + i * 136, 64, 75), 30)"
ui/rite_view.gd,374,_build_panel_content,visual_literal,UNREVIEWED,"_last_state_btn = _source_button(""RestoreLastRiteStateButton"", ""rite_op_last_state"", Rect2(104.9, 948, 168, 158), ""恢复上次投放"", _restore_last_state)"
ui/rite_view.gd,375,_build_panel_content,visual_literal,UNREVIEWED,"_close_btn = _source_button(""CloseRiteButton"", ""rite_op_cancel"", Rect2(291, 948, 168, 158), ""关闭"", _close_panel)"
ui/rite_view.gd,376,_build_panel_content,visual_literal,UNREVIEWED,"_resolve_btn = _source_button(""ResolveRiteButton"", ""rite_op_confirm"", Rect2(473, 948, 325, 158), ""开始仪式"", _resolve)"
ui/rite_view.gd,377,_build_panel_content,visual_literal,UNREVIEWED,"_stop_btn = _source_button(""StopRiteButton"", ""rite_op_stop"", Rect2(776, 944, 188, 160), ""停止仪式"", _stop_started_rite)"
ui/rite_view.gd,378,_build_panel_content,visual_literal,UNREVIEWED,"_source_button(""RiteHelpButton"", ""help_button"", Rect2(998, -117.5, 88, 91), ""帮助"", _show_rite_help)"
ui/rite_view.gd,379,_build_panel_content,visual_literal,UNREVIEWED,"var auto_btn := _source_button(""AutoResult"", ""auto_result_deactive"", Rect2(934, 947, 240, 88), ""自动结算"", _toggle_auto_result)"
ui/rite_view.gd,387,_build_panel_content,visual_literal,UNREVIEWED,"_set_rect(_result_label, Rect2(167, 70, 710, 720))"
ui/rite_view.gd,409,_build_result_surface,visual_literal,UNREVIEWED,"_set_rect(_result_surface, Rect2(200, 170, 3440, 1820))"
ui/rite_view.gd,410,_build_result_surface,visual_literal,UNREVIEWED,"var bg := _picture(_result_surface, ""SettlementBackground"", ""settlement_bg"", Rect2(0, 0, 3440, 1820))"
ui/rite_view.gd,416,_build_result_surface,visual_literal,UNREVIEWED,"var tray_size := Vector2(1744, 1608) * (1800.0 / 1782.0)"
ui/rite_view.gd,417,_build_result_surface,visual_literal,UNREVIEWED,"_picture(_result_surface, ""DicesBG"", ""settlement_bg_dice"", Rect2(Vector2(912, 811) - tray_size * 0.5, tray_size))"
ui/rite_view.gd,418,_build_result_surface,visual_literal,UNREVIEWED,"var title_bg := _picture(_result_surface, ""TitleBG"", ""rite_title_bg_0"", Rect2(1786, 55, 296.42, 78))"
ui/rite_view.gd,419,_build_result_surface,visual_literal,UNREVIEWED,"var title := _source_label(_result_surface, ""Title"", Rect2(1786, 55, 296.42, 78), 60)"
ui/rite_view.gd,422,_build_result_surface,visual_literal,UNREVIEWED,"title.add_theme_color_override(""font_color"", Color(""#111711""))"
ui/rite_view.gd,426,_build_result_surface,visual_literal,UNREVIEWED,"_set_rect(result_scroll, Rect2(1786.36665, 191.79745, 1132.6333, 1185.2699))"
ui/rite_view.gd,431,_build_result_surface,visual_literal,UNREVIEWED,"_result_surface_text.custom_minimum_size = Vector2(1100, 1146)"
ui/rite_view.gd,435,_build_result_surface,visual_literal,UNREVIEWED,"_result_surface_text.add_theme_color_override(""default_color"", Color(""#403525""))"
ui/rite_view.gd,437,_build_result_surface,visual_literal,UNREVIEWED,"var op_bg := _picture(_result_surface, ""Op BG"", ""settlement_op_bg"", Rect2(1804, 1403, 1224, 188))"
ui/rite_view.gd,439,_build_result_surface,visual_literal,UNREVIEWED,"_result_next_button = _source_button_on(_result_surface, ""Next"", ""rite_op_confirm_1"", Rect2(1989, 1419, 604, 140), ""继续"", _on_result_next)"
ui/rite_view.gd,445,_build_result_surface,visual_literal,UNREVIEWED,"_result_auto_button = _source_button_on(_result_surface, ""AutoPlay"", ""auto_play_deactive"", Rect2(2668, 1445, 240, 88), ""自动播放"", _toggle_result_auto_play)"
ui/rite_view.gd,453,_build_result_surface,visual_literal,UNREVIEWED,"_play_rate_button = _source_button_on(_result_surface, ""PlayRate"", ""play_speed_x1"", Rect2(3067, 1441, 104, 104), ""切换播放速度"", _toggle_play_rate)"
ui/rite_view.gd,468,_build_result_lists,visual_literal,UNREVIEWED,"_set_rect(_result_ops_layer, Rect2(1105, 169, 100, 100))"
ui/rite_view.gd,474,_build_result_lists,visual_literal,UNREVIEWED,"_set_rect(_result_hand_ops_layer, Rect2(1316, 175, 100, 100))"
ui/rite_view.gd,480,_build_result_lists,visual_literal,UNREVIEWED,"_set_rect(_result_cards_layer, Rect2(232, 510, 1440, 800))"
ui/rite_view.gd,492,_clear_result_lists,declared_gap,UNREVIEWED,# The CardOpContext -> OpCardNewController playback chain is not yet ported.
ui/rite_view.gd,553,_build_dice_surfaces,visual_literal,UNREVIEWED,"_result_text_rates = Vector2(float(variables.get(""result_text_play_rate"", 1)), float(variables.get(""result_text_auto_play_rate"", 15)))"
ui/rite_view.gd,559,_build_dice_surfaces,visual_literal,UNREVIEWED,"_set_rect(_dice_prompt_surface, Rect2(452.5, 297, 1032, 1032))"
ui/rite_view.gd,561,_build_dice_surfaces,visual_literal,UNREVIEWED,"_picture(_dice_prompt_surface, ""BG"", ""dice_prompt_bg"", Rect2(0, 0, 1032, 1032))"
ui/rite_view.gd,562,_build_dice_surfaces,visual_literal,UNREVIEWED,"_picture(_dice_prompt_surface, ""Normal"", ""dice_prompt_normal"", Rect2(356, 84, 320, 864))"
ui/rite_view.gd,563,_build_dice_surfaces,visual_literal,UNREVIEWED,"var fight_art := _picture(_dice_prompt_surface, ""Fight"", ""dice_prompt_fight"", Rect2(84, 84, 864, 864))"
ui/rite_view.gd,565,_build_dice_surfaces,visual_literal,UNREVIEWED,"var ring := _picture(_dice_prompt_surface, ""Ring"", ""dice_prompt_ring"", Rect2(460, 460, 112, 112))"
ui/rite_view.gd,567,_build_dice_surfaces,visual_literal,UNREVIEWED,"_dice_count_label = _source_label(_dice_prompt_surface, ""Count"", Rect2(416, 250, 200, 100), 46)"
ui/rite_view.gd,569,_build_dice_surfaces,visual_literal,UNREVIEWED,"_dice_roll_label = _source_label(_dice_prompt_surface, ""CurrentDices"", Rect2(300, 355, 440, 100), 30)"
ui/rite_view.gd,571,_build_dice_surfaces,visual_literal,UNREVIEWED,"_dice_success_label = _source_label(_dice_prompt_surface, ""Success"", Rect2(300, 455, 440, 100), 30)"
ui/rite_view.gd,579,_build_dice_surfaces,visual_literal,UNREVIEWED,"_set_rect(_dice_count_prompt_surface, Rect2(530.5, 427, 876, 876))"
ui/rite_view.gd,581,_build_dice_surfaces,visual_literal,UNREVIEWED,"_picture(_dice_count_prompt_surface, ""BG"", ""bg_5"", Rect2(0, 0, 876, 876))"
ui/rite_view.gd,584,_build_dice_surfaces,visual_literal,UNREVIEWED,"_gold_dice_btn = _source_button_on(_dice_count_prompt_surface, ""GoldDice"", ""gold_bg"", Rect2(-162, 7, 372, 832), ""金骰子"", func(): _show_dice_count_prompt(""gold""))"
ui/rite_view.gd,585,_build_dice_surfaces,visual_literal,UNREVIEWED,"_picture(_gold_dice_btn, ""Icon"", ""gold_active"", Rect2(50, 281, 140, 124))"
ui/rite_view.gd,586,_build_dice_surfaces,visual_literal,UNREVIEWED,"var gold_title := _source_label(_gold_dice_btn, ""Title"", Rect2(-70, 34, 372, 832), 60)"
ui/rite_view.gd,590,_build_dice_surfaces,visual_literal,UNREVIEWED,"_picture(_gold_dice_btn, ""CountBG"", ""checkbox_bg"", Rect2(84, 487, 60, 60))"
ui/rite_view.gd,591,_build_dice_surfaces,visual_literal,UNREVIEWED,"_gold_dice_label = _source_label(_gold_dice_btn, ""Count"", Rect2(14, 490, 200, 50), 36)"
ui/rite_view.gd,593,_build_dice_surfaces,visual_literal,UNREVIEWED,"_reroll_btn = _source_button_on(_dice_count_prompt_surface, ""Redraw"", ""redraw_bg"", Rect2(681, -5, 360, 848), ""重投"", func(): _show_dice_count_prompt(""reroll""))"
ui/rite_view.gd,594,_build_dice_surfaces,visual_literal,UNREVIEWED,"_picture(_reroll_btn, ""Icon"", ""redraw_active"", Rect2(178, 293, 128, 132))"
ui/rite_view.gd,595,_build_dice_surfaces,visual_literal,UNREVIEWED,"var redraw_title := _source_label(_reroll_btn, ""Title"", Rect2(61, 45, 360, 848), 60)"
ui/rite_view.gd,599,_build_dice_surfaces,visual_literal,UNREVIEWED,"_picture(_reroll_btn, ""CountBG"", ""checkbox_bg"", Rect2(213, 510, 60, 60))"
ui/rite_view.gd,600,_build_dice_surfaces,visual_literal,UNREVIEWED,"var redraw_count := _source_label(_reroll_btn, ""Count"", Rect2(143, 513, 200, 50), 36)"
ui/rite_view.gd,602,_build_dice_surfaces,visual_literal,UNREVIEWED,"_dice_count_title = _source_label(_dice_count_prompt_surface, ""Tips"", Rect2(138, 553, 600, 72.1095), 40)"
ui/rite_view.gd,604,_build_dice_surfaces,visual_literal,UNREVIEWED,"_dice_count_value = _source_label(_dice_count_prompt_surface, ""Count"", Rect2(338, 307, 200, 144), 120)"
ui/rite_view.gd,607,_build_dice_surfaces,visual_literal,UNREVIEWED,"[""Gold Cancel"", ""cancel"", Rect2(-269.5, 574, 124, 124)],"
ui/rite_view.gd,608,_build_dice_surfaces,visual_literal,UNREVIEWED,"[""Gold Confirm"", ""confirm"", Rect2(-94, 576, 240, 120)],"
ui/rite_view.gd,609,_build_dice_surfaces,visual_literal,UNREVIEWED,"[""Redraw Cancel"", ""cancel"", Rect2(747, 574, 124, 124)],"
ui/rite_view.gd,610,_build_dice_surfaces,visual_literal,UNREVIEWED,"[""Redraw Confirm"", ""confirm"", Rect2(920, 576, 240, 120)],"
ui/rite_view.gd,728,_source_button_on,visual_literal,UNREVIEWED,"var art := _picture(button, ""Art"", asset, Rect2(Vector2.ZERO, rect.size))"
ui/rite_view.gd,729,_source_button_on,visual_literal,UNREVIEWED,"button.mouse_entered.connect(func(): art.modulate = Color(1.2, 1.2, 1.2))"
ui/rite_view.gd,739,_source_label,visual_literal,UNREVIEWED,"label.add_theme_color_override(""font_color"", Color(""#c9bd7b""))"
ui/rite_view.gd,754,_rich_text,visual_literal,UNREVIEWED,"text.add_theme_color_override(""default_color"", Color(""#c1c2ac""))"
ui/rite_view.gd,777,_source_button,visual_literal,UNREVIEWED,"var art := _picture(button, ""Art"", asset, Rect2(Vector2.ZERO, rect.size))"
ui/rite_view.gd,778,_source_button,visual_literal,UNREVIEWED,"button.mouse_entered.connect(func(): art.modulate = Color(1.2, 1.2, 1.2))"
ui/rite_view.gd,809,_show_rite_help,visual_literal,UNREVIEWED,"help.size = Vector2(4096, 2160)"
ui/rite_view.gd,810,_show_rite_help,visual_literal,UNREVIEWED,"help.position = _rite_panel.position + _rite_panel.size * 0.5 - help.size * 0.5 - Vector2(0, 210)"
ui/rite_view.gd,815,_show_rite_help,visual_literal,UNREVIEWED,"mask.color = Color(0, 0, 0, 128.0 / 255.0)"
ui/rite_view.gd,816,_show_rite_help,visual_literal,UNREVIEWED,"mask.size = Vector2(10000, 10000)"
ui/rite_view.gd,817,_show_rite_help,visual_literal,UNREVIEWED,mask.position = (help.size - mask.size) * 0.5
ui/rite_view.gd,825,_show_rite_help,visual_literal,UNREVIEWED,"_picture(help, ""Prompt"", ""rite_help"", Rect2(-949, 233, 4096, 2160))"
ui/rite_view.gd,827,_show_rite_help,visual_literal,UNREVIEWED,"var rows := [[""MAIN"", Vector2(-1472, -713), Vector2(1000, 200)], [""DESC"", Vector2(-41, -713), Vector2(600, 200)], [""TIME"", Vector2(267, 514), Vector2(600, 200)], [""TAG"", Vector2(623, -464), Vector2(600, 200)]]"
ui/rite_view.gd,835,_show_rite_help,visual_literal,UNREVIEWED,"var pos: Vector2 = help.size * 0.5 + row[1] * Vector2(1, -1) - row[2] * Vector2(0.5, 1)"
ui/rite_view.gd,836,_show_rite_help,visual_literal,UNREVIEWED,"_set_rect(label, Rect2(pos, row[2]))"
ui/rite_view.gd,862,_apply_layout,visual_literal,UNREVIEWED,"_set_rect(_shade, Rect2(Vector2.ZERO, view_size))"
ui/rite_view.gd,863,_apply_layout,visual_literal,UNREVIEWED,_source_canvas.position = Vector2.ZERO
ui/rite_view.gd,865,_apply_layout,visual_literal,UNREVIEWED,"_source_canvas.scale = Vector2(view_size.x / SOURCE_CANVAS_SIZE.x, view_size.y / SOURCE_CANVAS_SIZE.y)"
ui/rite_view.gd,866,_apply_layout,visual_literal,UNREVIEWED,"_set_rect(_slot_layer, Rect2(Vector2.ZERO, SOURCE_CANVAS_SIZE))"
ui/rite_view.gd,870,_apply_layout,visual_literal,UNREVIEWED,"var position_center := SOURCE_CANVAS_SIZE * 0.5 + Vector2(bg_offset.x, -bg_offset.y)"
ui/rite_view.gd,877,_apply_layout,visual_literal,UNREVIEWED,"_set_rect(_template_foreground, Rect2(position_center - foreground_size * 0.5, foreground_size))"
ui/rite_view.gd,881,_apply_layout,visual_literal,UNREVIEWED,"title_pivot - Vector2(SOURCE_TITLE_SIZE.x, SOURCE_TITLE_SIZE.y * 0.5),"
ui/rite_view.gd,884,_apply_layout,visual_literal,UNREVIEWED,"_set_rect(_log_label, Rect2(Vector2(1510, 1700), Vector2(820, 60)))"
ui/rite_view.gd,893,_slot_rect_from_center,visual_literal,UNREVIEWED,"return Rect2(center - slot_size * 0.5, slot_size)"
ui/rite_view.gd,1622,_render_slot_card,visual_literal,UNREVIEWED,"container.position = Vector2(87.6, 217.6)"
ui/rite_view.gd,1623,_render_slot_card,visual_literal,UNREVIEWED,"container.size = Vector2(100, 100)"
ui/rite_view.gd,1626,_render_slot_card,visual_literal,UNREVIEWED,widget.position = (container.size - widget.card_size()) * 0.5
ui/rite_view.gd,1825,_round_button_style,visual_literal,UNREVIEWED,"style.bg_color = Color(""#15100c"")"
ui/rite_view.gd,1833,_slot_style,visual_literal,UNREVIEWED,"func _slot_style(border: Color = Color(""#585345""), filled: bool = false) -> StyleBox:"
ui/rite_view.gd,1853,_slot_style,visual_literal,UNREVIEWED,"flat.bg_color = Color(""#302d18"") if filled else Color(""#11120c"")"
ui/rite_view.gd,1894,_slot_rects_for_keys,visual_literal,UNREVIEWED,"var position_center := SOURCE_CANVAS_SIZE * 0.5 + Vector2(bg_offset.x, -bg_offset.y)"
ui/rite_view.gd,1902,_slot_rects_for_keys,visual_literal,UNREVIEWED,"var scale_xy := _template_pos(slot_def.get(""scale"", {}), Vector2.ONE)"
ui/settings_panel.gd,7,<file>,constant;visual_literal,UNREVIEWED,"const DESIGN_SPACE := Vector2(3840, 2160)"
ui/settings_panel.gd,10,<file>,constant;visual_literal,UNREVIEWED,"const INK := Color(""c6bd83"")"
ui/settings_panel.gd,54,apply_source_layout,visual_literal,UNREVIEWED,position = Vector2.ZERO
ui/settings_panel.gd,56,apply_source_layout,visual_literal,UNREVIEWED,"scale = Vector2(view_size.x / DESIGN_SPACE.x, view_size.y / DESIGN_SPACE.y)"
ui/settings_panel.gd,60,_build_source_tree,visual_literal,UNREVIEWED,"var root := _group(self, ""SettingsPanelNew"", Rect2(Vector2.ZERO, DESIGN_SPACE))"
ui/settings_panel.gd,72,_build_source_tree,visual_literal,UNREVIEWED,"bg.scale = Vector2(2, 2)"
ui/settings_panel.gd,75,_build_source_tree,visual_literal,UNREVIEWED,"var nav := _group(root, ""Group1"", Rect2(240, 380, 950, 1400))"
ui/settings_panel.gd,76,_build_source_tree,visual_literal,UNREVIEWED,"_image(nav, ""TitleIcon"", ""setting_icon"", Rect2(0, 0, 132, 124))"
ui/settings_panel.gd,77,_build_source_tree,visual_literal,UNREVIEWED,"_label(nav, ""Title"", ""SETTING_PANEL"", Rect2(165, -13, 500, 150), ""@TITLE_H1"")"
ui/settings_panel.gd,79,_build_source_tree,visual_literal,UNREVIEWED,"var tabs := _group(nav, ""ToggleGroup"", Rect2(0, 447, 950, 490))"
ui/settings_panel.gd,83,_build_source_tree,visual_literal,UNREVIEWED,"button.position = Vector2(0, i * 170)"
ui/settings_panel.gd,84,_build_source_tree,visual_literal,UNREVIEWED,"button.size = Vector2(950, 150)"
ui/settings_panel.gd,89,_build_source_tree,visual_literal,UNREVIEWED,"_image(button, ""HighLight"", ""hightlight"", Rect2(150, 0, 800, 150))"
ui/settings_panel.gd,90,_build_source_tree,visual_literal,UNREVIEWED,"_image(button, ""Line"", ""slash"", Rect2(0, 135, 950, 30))"
ui/settings_panel.gd,91,_build_source_tree,visual_literal,UNREVIEWED,"_label(button, ""Text"", [""SCREEN_SOUND_SETTING"", ""KEYMAP_KEYBOARD"", ""OTHER_SETTING""][i], Rect2(50, 0, 850, 150), ""@TITLE_H3"")"
ui/settings_panel.gd,93,_build_source_tree,visual_literal,UNREVIEWED,"var content := _group(root, ""Group2"", Rect2(1340, 180, 2345, 1800))"
ui/settings_panel.gd,94,_build_source_tree,visual_literal,UNREVIEWED,"_pages.append(_group(content, ""ScreenSound"", Rect2(130, 150, 2115, 1480)))"
ui/settings_panel.gd,95,_build_source_tree,visual_literal,UNREVIEWED,"_pages.append(_group(content, ""KeyMapKeyboard"", Rect2(40, 0, 2280, 1800)))"
ui/settings_panel.gd,96,_build_source_tree,visual_literal,UNREVIEWED,"_pages.append(_group(content, ""TriggerGroup"", Rect2(0, 0, 2345, 1800)))"
ui/settings_panel.gd,102,_build_source_tree,visual_literal,UNREVIEWED,"close.position = Vector2(3722.3, 46.3)"
ui/settings_panel.gd,103,_build_source_tree,visual_literal,UNREVIEWED,"close.size = Vector2(75, 78)"
ui/settings_panel.gd,108,_build_source_tree,visual_literal,UNREVIEWED,"_image(close, ""Background"", ""checkbox_bg"", Rect2(0, 0, 75, 78))"
ui/settings_panel.gd,109,_build_source_tree,visual_literal,UNREVIEWED,"_image(close, ""Image"", ""close_2"", Rect2(16, 20.5, 43, 37))"
ui/settings_panel.gd,121,_build_display,visual_literal,UNREVIEWED,"_label(page, ""SenceTitle"", ""SCREEN_SETTING_TITLE"", Rect2(0, 0, 2115, 116.2), ""@TITLE_H2"")"
ui/settings_panel.gd,122,_build_display,visual_literal,UNREVIEWED,"var scene := _group(page, ""Sence"", Rect2(0, 150.4, 2115, 585))"
ui/settings_panel.gd,144,_build_display,visual_literal,UNREVIEWED,"var font_size := _dropdown(scene, ""FontSize"", ""FONT_SIZE_SETTING"", 3)"
ui/settings_panel.gd,154,_build_display,visual_literal,UNREVIEWED,"_image(page, ""Line"", ""rite_log_sperator"", Rect2(0, 926.6, 2115, 6))"
ui/settings_panel.gd,155,_build_display,visual_literal,UNREVIEWED,"_label(page, ""SoundTitle"", ""SOUND_SETTING_TITLE"", Rect2(0, 1003.79, 2115, 116.2), ""@TITLE_H2"")"
